,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
161,5,-0.418555,101,88,2,12,76,0.458382,0.4311356315802679,0.0003264723658735102,0.10330795839431638,0.002455,-1.0867315553261325,0.5314440786407766,0.3981784390366571
162,5,-0.440727,101,88,2,12,76,0.45804,0.43070238127807925,0.0018894949083648716,0.10330795839431638,0.002997,-1.1089459967625277,0.5372172514563105,0.39622898751728125
163,5,0.398343,101,88,2,12,76,0.458386,0.43114110798102284,0.0003264723658735102,0.10330795839431638,0.002461,-1.0888976492857323,0.5316960961165048,0.39989518973642124
164,5,0.078693,101,88,2,12,76,0.458742,0.4315857724859287,0.0003264723658735102,0.10330795839431638,0.002045,-1.0849312116670407,0.5288480766990291,0.4031569438599677
165,5,-0.720805,101,87,2,14,73,0.45825,0.4310955764074974,0.0003264723658735102,0.10330795839431638,0.00253,-1.1200552024561867,0.5347683417475727,0.3992363850100797
166,5,-0.320106,101,88,2,12,76,0.457897,0.43064674075720877,0.0018894949083648716,0.10330795839431638,0.003057,-1.1361818968514352,0.5393806776699028,0.39606913888468404
167,5,-0.947363,101,87,2,14,73,0.457429,0.4301565446787774,-0.000186715067014659,0.10330795839431638,0.003542,-1.1822042738782383,0.5421295990291263,0.3940786780930484
168,5,-0.51078,101,88,2,12,76,0.457114,0.42973234575884967,0.002590111145275743,0.1004848068976834,0.004093,-1.2078607044892131,0.5427323145631068,0.3927029468226963
169,5,-0.649982,101,88,2,14,74,0.456669,0.4292421496804183,0.002590111145275743,0.1004848068976834,0.004578,-1.2393393615508679,0.5445484912621359,0.3914039175883525
170,5,-0.532017,101,88,2,12,76,0.456025,0.4285659259738561,0.0035927006452089426,0.10417174920712369,0.004556,-1.2375157554570164,0.5467067417475728,0.39263889687637854
171,5,0.528779,101,88,2,12,76,0.45668,0.4292689479684782,0.002508177399917894,0.09964317409216833,0.004605,-1.2393539292369518,0.5410867271844659,0.39312433376958233
172,5,-0.721407,101,87,2,12,75,0.456111,0.42868111694842803,0.0035927006452089426,0.10417174920712369,0.004832,-1.2438191478130036,0.5468322834951456,0.3907375527987086
173,5,0.326093,101,88,2,12,76,0.456702,0.429342571782499,0.002508177399917894,0.10417174920712369,0.004861,-1.2449685610265957,0.5416158601941746,0.39137368231327163
174,5,-0.437535,101,88,2,12,76,0.456072,0.42865839638294423,0.0035927006452089426,0.10417174920712369,0.00483,-1.2434475750589582,0.5470197902912621,0.3909479081385144
175,5,-0.526016,101,88,2,12,76,0.455414,0.4279291520222128,0.003991606804295115,0.10417174920712369,0.004756,-1.2415934698906734,0.5493043572815534,0.392404218818126
176,5,-0.59592,101,88,2,12,76,0.454742,0.42715949827399624,0.003991606804295115,0.10417174920712369,0.004641,-1.2394640383340392,0.5516344825242718,0.39386052949773764
177,5,0.51065,101,88,2,12,76,0.455408,0.427938557594553,0.003991606804295115,0.10417174920712369,0.004765,-1.241313556978052,0.54597347184466,0.3943459663909415
178,5,-0.573027,101,88,2,12,76,0.454741,0.4271733623234154,0.003991606804295115,0.10417174920712369,0.004654,-1.2392659307062073,0.5516751359223301,0.39386052949773764
179,5,-0.181536,101,88,2,12,76,0.454246,0.42656933139314335,0.0048819889056505115,0.10417174920712369,0.00462,-1.2386084248744922,0.5538530990291263,0.395238750856961
180,5,-0.372163,101,89,2,13,76,0.453735,0.42599743596830675,0.006013354520949256,0.1045101164695493,0.004863,-1.251916659249233,0.5560932611650485,0.39207164508565573
181,5,-0.426903,101,89,2,13,76,0.453238,0.42542554054347015,0.005194449419970694,0.1045101164695493,0.005105,-1.2671664008515895,0.5578113660194175,0.38886710805760827
182,5,0.307141,101,89,2,13,76,0.453722,0.4259846431665205,0.006013354520949256,0.1045101164695493,0.00485,-1.256206226440752,0.5521517679611649,0.3932208056573925
183,5,-0.487197,101,89,2,13,76,0.453224,0.4254127477416839,0.005194449419970694,0.1045101164695493,0.005093,-1.2736098001669993,0.5579393106796117,0.38874398588932346
184,5,-0.503221,101,89,2,13,76,0.45274,0.4248408523168473,0.005194449419970694,0.1045101164695493,0.005335,-1.2915669657964077,0.5595353407766991,0.3860047874638028
185,5,-0.3853,101,89,2,13,76,0.452268,0.4242689568920107,0.010142516580553193,0.1045101164695493,0.005578,-1.3053018139521624,0.5604547669902913,0.3837995720376971
186,5,-0.556615,101,89,2,13,76,0.451809,0.423697061467174,0.010872229697676171,0.1045101164695493,0.005821,-1.3251227439434494,0.5618484427184466,0.38151923562993006
187,5,-0.662249,101,90,3,16,74,0.451127,0.42296176734952695,0.010872229697676171,0.11293174024274114,0.006063,-1.3549706010109126,0.5633223563106796,0.3778858294001566
188,1,0.953788,101,89,2,17,72,0.451366,0.42332478958552555,0.010872229697676171,0.11293174024274114,0.006028,-1.418586658322339,0.5598512699029126,0.37551878700533453
189,5,0.464493,101,89,2,13,76,0.451823,0.42389668501036215,0.010142516580553193,0.11293174024274114,0.005785,-1.4023704224435742,0.5527147106796115,0.3801239150797682
190,5,0.205936,101,84,5,11,73,0.452082,0.42429849848401824,0.010192390360304246,0.11282421560210314,0.005579,-1.3970722648315972,0.5474415533980582,0.38272825488559353
191,3,0.912909,101,87,3,13,74,0.452481,0.4248179175985316,0.012930958608962598,0.10846554251764273,0.005227,-1.4189239879208977,0.5493796893203883,0.38068511540339284
192,1,0.533361,101,84,5,11,73,0.452792,0.42522641433055774,0.012840165357563958,0.10846554251764273,0.004984,-1.4337409854941663,0.5501293048543688,0.3804105393516129
193,3,-0.503343,101,84,5,11,73,0.452418,0.4247376330665166,0.012930958608962598,0.10846554251764273,0.005309,-1.421059339920662,0.5498174077669901,0.38332316071083616
194,3,0.578904,101,84,5,11,73,0.452793,0.425227829144948,0.012840165357563958,0.10846554251764273,0.004985,-1.4356447296190655,0.5507231834951456,0.3804105393516129
195,4,0.682097,102,86,3,11,75,0.453424,0.425963123262595,0.012840165357563958,0.10846554251764273,0.004743,-1.4360977902080378,0.5495123941747572,0.37961815634190427
196,1,0.567171,101,84,5,11,73,0.453745,0.42637161999462125,0.01311813981565525,0.10846554251764273,0.0045,-1.4518540435127254,0.5501168805825243,0.38010359323510806
197,3,0.617263,101,87,3,13,74,0.454164,0.42688157523338754,0.01311813981565525,0.10846554251764273,0.004157,-1.4666353876054434,0.5480316708737863,0.3809400398370498
198,1,0.264259,101,84,5,11,73,0.454486,0.42727457973823135,0.01311813981565525,0.10846554251764273,0.003899,-1.4739766066100033,0.5456178281553398,0.38136837575937993
199,4,0.341549,102,86,3,11,75,0.455091,0.4279567707011542,0.012485110358006092,0.10846554251764273,0.003681,-1.4742121946979414,0.5461538728155338,0.3809787398370498
200,1,0.86774,101,83,3,12,71,0.455698,0.4286042320332002,0.01226697863151691,0.10922593504181367,0.003363,-1.503880233155331,0.544987186407767,0.3802846942123667
201,1,0.663995,101,86,2,12,74,0.456277,0.429257826804442,0.014321179249363627,0.10922593504181367,0.00304,-1.5246569629364988,0.5430454601941747,0.37968731259193067
202,5,-0.31905,100,82,2,6,76,0.456084,0.42901055287330825,0.014321179249363627,0.10922593504181367,0.002961,-1.52297826587946,0.5465211281553397,0.38061088472987564
203,5,-0.305465,100,82,2,6,76,0.455895,0.4287598927499814,0.016478946774654796,0.10922593504181367,0.002886,-1.5213710482924863,0.5493655155339805,0.3814254163945196
204,5,-0.782467,100,80,2,6,74,0.455718,0.4285147947107657,0.016478946774654796,0.10922593504181367,0.002805,-1.5172540565550263,0.5523070621359223,0.382222064938209
205,5,-0.53445,101,85,5,12,73,0.455233,0.42794745515739135,0.01499154849478955,0.10922593504181367,0.003214,-1.5292756936948015,0.5550324475728156,0.3815826419608627
206,5,0.392127,102,86,2,10,76,0.455504,0.4282535064470611,0.015756438391602408,0.10922593504181367,0.003505,-1.541006632321264,0.547587663106796,0.3792619108929015
207,5,-0.518734,101,85,5,12,73,0.454991,0.42765438137176476,0.015756438391602408,0.10922593504181367,0.003883,-1.5525611249626572,0.5566848582524272,0.37861274098998887
208,5,-0.345065,102,86,2,10,76,0.454747,0.42737838284999474,0.01499154849478955,0.10922593504181367,0.003575,-1.542204701676623,0.5578724233009709,0.3827589410870763
209,5,-0.67974,101,84,5,12,72,0.454281,0.42680648742515814,0.01499154849478955,0.10922593504181367,0.003979,-1.567631603941995,0.5606503708737864,0.3812387491776912
210,5,0.440727,102,87,2,11,76,0.454439,0.42700965279049186,0.015266028938535769,0.10877576520166672,0.004263,-1.5811220669755905,0.5527062708737863,0.3773670572683061
211,5,-0.323737,101,92,2,16,76,0.454008,0.42649124435791197,0.016236329129300647,0.10877576520166672,0.004681,-1.5991478189612587,0.5602761805825243,0.3740752956987268
212,5,-0.649672,101,89,2,14,75,0.453554,0.426009037117806,0.016236329129300647,0.10877576520166672,0.004689,-1.6262302586052715,0.5637225281553397,0.37264893477079136
213,5,-0.340826,101,92,2,16,76,0.453135,0.4254891394013512,0.014532500113398869,0.10877576520166672,0.005111,-1.6450656705643563,0.567246359223301,0.37092685867855835
214,5,0.273852,101,92,2,16,76,0.453545,0.4260032006961523,0.016236329129300647,0.10877576520166672,0.004708,-1.6300129996223776,0.5590739708737863,0.37553825386464246
215,5,-0.373233,101,92,2,16,76,0.453123,0.4254804790785412,0.014532500113398869,0.10877576520166672,0.005139,-1.6506353063445227,0.5673260019417475,0.3709244430232186
216,5,-0.785331,101,85,5,14,71,0.452647,0.4249902830001098,0.014532500113398869,0.10877576520166672,0.005139,-1.6793821878655582,0.5702661019417475,0.3701674705313091
217,4,-1.0,101,92,2,16,76,0.452076,0.42433668822886794,0.01424561146077348,0.10877576520166672,0.005463,-1.7352025445252899,0.566269045631068,0.3673718285571991
218,5,0.489896,101,92,2,16,76,0.452486,0.4248584309510318,0.014532500113398869,0.10877576520166672,0.005009,-1.7083300967224697,0.5570575669902912,0.3717915399245131
219,5,-0.26795,101,92,2,16,76,0.452089,0.42434488409128374,0.01424561146077348,0.10877576520166672,0.00541,-1.723111677578919,0.5650643300970873,0.36710987184198873
220,5,-0.585245,101,86,4,12,74,0.451978,0.4241597001021127,0.011000719867565158,0.10688552121003833,0.005712,-1.7481840925465566,0.5700684252427184,0.36633829198761986
221,3,-0.36227,101,86,4,12,74,0.451607,0.42373835744745003,0.011000719867565158,0.10688552121003833,0.00578,-1.7342815509527056,0.568362644660194,0.37167809781286254
222,3,0.822925,101,86,4,12,74,0.451978,0.4241597001021127,0.011000719867565158,0.10688552121003833,0.005712,-1.765862280669534,0.5680479135922331,0.36633829198761986
223,3,0.597208,101,86,4,12,74,0.452344,0.4245681968341388,0.011000719867565158,0.10688552121003833,0.005631,-1.78878084456112,0.5636892563106796,0.36391110752160044
224,3,0.575025,101,86,4,12,74,0.452717,0.42497669356616496,0.011302638983874206,0.10688552121003833,0.00555,-1.810848125297366,0.559478713592233,0.361483923055581
225,3,-0.628858,101,86,4,12,74,0.452322,0.4245458978222564,0.011000719867565158,0.10688552121003833,0.005609,-1.7867149438086927,0.5595823592233008,0.3668237288808237
226,2,0.601541,101,86,4,12,74,0.452715,0.42495439455428247,0.011000719867565158,0.10688552121003833,0.00569,-1.8134353454025438,0.5595024019417476,0.36296544951189164
227,2,0.714273,101,86,4,12,74,0.453115,0.42536289128630855,0.012284157770839335,0.10688552121003833,0.005771,-1.8451632836064273,0.5554113553398058,0.3620245167449014
228,2,0.523638,101,86,4,12,74,0.453522,0.4257713880183347,0.012284157770839335,0.10688552121003833,0.005852,-1.868423232692188,0.5518412330097087,0.3610755929584936
229,2,-0.276193,101,86,4,12,74,0.453054,0.4252811919399033,0.012284157770839335,0.10688552121003833,0.005852,-1.8561547544073982,0.5525333368932038,0.3651005764536393
230,3,0.563242,101,92,3,17,75,0.453779,0.42603645835513254,0.01207613274090627,0.1058793263188634,0.005467,-1.8857822212127613,0.551950003883495,0.3607996519044021
231,1,-0.512994,101,92,3,17,75,0.453006,0.4252702388289682,0.01207613274090627,0.1058793263188634,0.00574,-1.8520905498419797,0.5520900922330096,0.3666248946228487
232,1,-0.557767,101,92,3,17,75,0.452246,0.42450132025258186,0.01207613274090627,0.1058793263188634,0.006016,-1.8155357000615824,0.5522424067961165,0.3729355742344992
233,1,0.418598,101,92,3,17,75,0.452995,0.4252532457354399,0.01207613274090627,0.1058793263188634,0.00574,-1.8429116821119753,0.5522859262135922,0.36711033151605255
234,1,0.59195,101,92,3,17,75,0.453769,0.426024225072179,0.01207613274090627,0.1058793263188634,0.005462,-1.8817068605100336,0.5525542194174756,0.36128508879760596
235,1,-0.505358,101,92,3,17,75,0.452997,0.4252584659377674,0.01207613274090627,0.1058793263188634,0.005735,-1.8485166740098025,0.5524010660194174,0.36711033151605255
236,1,0.714628,101,90,2,15,75,0.45368,0.4259551414886048,0.01207613274090627,0.1058793263188634,0.00553,-1.8890263422922806,0.5523360854368932,0.361670135982072
237,4,-0.683813,101,92,3,17,75,0.452906,0.42514807143439515,0.01207613274090627,0.1058793263188634,0.005864,-1.920092429173926,0.5493371446601942,0.3583610515160526
238,1,0.672398,101,90,2,15,75,0.453313,0.42556642197030914,0.01207613274090627,0.1058793263188634,0.005712,-1.9582548759700429,0.5464245233009708,0.3558394099626545
239,4,-0.740656,101,92,3,17,75,0.452541,0.4247533852737494,0.01207613274090627,0.1058793263188634,0.00604,-1.9918006970865476,0.5431641252427184,0.3535849364189652
240,1,0.937609,101,85,3,12,73,0.452791,0.4250801826593703,0.013854990755973738,0.10557407759472126,0.005878,-2.052406821634425,0.5402515038834952,0.34999857703385195
241,1,-0.47762,101,86,3,11,75,0.45238,0.42458998658093894,0.012265594664352125,0.10557407759472126,0.00604,-2.0241002328304085,0.5411934194174756,0.3548529459658908
242,1,0.773815,101,86,3,12,74,0.452791,0.4250801826593703,0.013854990755973738,0.10557407759472126,0.005878,-2.0741189144980265,0.5404884106796116,0.34967335049663517
243,1,0.443783,101,86,3,11,75,0.453042,0.4254027744330545,0.013854990755973738,0.10557407759472126,0.005712,-2.1004201187337017,0.5375677718446601,0.3477316029238196
244,1,-0.573492,101,86,3,11,75,0.452625,0.42491257835462315,0.013854990755973738,0.10557407759472126,0.005874,-2.0664315719247353,0.5383089922330095,0.3525859718558584
245,1,0.418097,101,86,3,11,75,0.453033,0.42539408362185976,0.013854990755973738,0.10557407759472126,0.005704,-2.0912104943976075,0.5372424737864078,0.3477316029238196
246,1,0.45315,101,86,3,11,75,0.453292,0.4257183110696979,0.013854990755973738,0.10557407759472126,0.005539,-2.118066829682207,0.5346272776699028,0.34578985535100404
247,1,0.544532,101,86,3,11,75,0.453559,0.42604510845531884,0.013854990755973738,0.10557407759472126,0.005377,-2.1503389962727266,0.5320660097087379,0.34384810777818847
248,1,0.720991,101,86,3,12,74,0.453832,0.4263719058409397,0.013659874103618009,0.10557407759472126,0.005216,-2.1969431413802845,0.5299938902912621,0.3416033352862791
249,1,0.636086,101,86,3,11,75,0.454111,0.42669870322656067,0.013659874103618009,0.10557407759472126,0.005054,-2.2346413413850437,0.5280909262135922,0.33966158771346355
250,1,0.745451,101,90,3,18,72,0.454473,0.4271071999585867,0.013608261650561858,0.10580007076077073,0.004487,-2.3034703683267908,0.5266346155339806,0.33503586279436975
251,1,0.067214,101,88,5,15,73,0.454716,0.427415603859372,0.014336514000673843,0.10580007076077073,0.004213,-2.3082810599530044,0.5247697747572815,0.3335919865807775
252,2,-0.39297,101,88,5,15,73,0.454337,0.4269254077809406,0.013608261650561858,0.10580007076077073,0.004536,-2.2868710004465322,0.5245170194174756,0.33895232274582604
253,3,-0.450786,101,88,5,15,73,0.454059,0.4265631563644267,0.013608261650561858,0.10580007076077073,0.004856,-2.2661516483834254,0.5245464203883495,0.34434145915359304
254,3,0.241072,101,88,5,15,73,0.454325,0.42690891401668574,0.013608261650561858,0.10580007076077073,0.004535,-2.2772291703494445,0.5245747116504854,0.3392011055128163
255,3,0.754617,101,88,5,15,73,0.454629,0.42729506149030094,0.014336514000673843,0.10580007076077073,0.004218,-2.311909300527438,0.5240804815533979,0.33372057056135995
256,3,-0.535853,101,88,5,15,73,0.454337,0.42692611961705124,0.013608261650561858,0.10580007076077073,0.004537,-2.287272510883425,0.5241228854368931,0.3392060530856318
257,3,0.908497,101,88,5,15,73,0.454649,0.4273243697019625,0.014336514000673843,0.10580007076077073,0.004221,-2.32902968147404,0.5241941553398057,0.3337420598817483
258,3,-0.407792,101,88,5,15,73,0.454364,0.42696549974004583,0.013608261650561858,0.10580007076077073,0.004541,-2.310276787380189,0.5244749844660193,0.33908019240602016
259,3,0.547985,101,88,5,15,73,0.454656,0.42733539573383095,0.014336514000673843,0.10580007076077073,0.004222,-2.33547086792226,0.5244000999999999,0.3336376098817484
260,3,0.853846,101,85,4,11,74,0.454883,0.4275828204873471,0.014475133269213751,0.1063054920363542,0.00382,-2.3652158291843963,0.5218997883495146,0.33133526158077753
261,3,-0.363434,101,85,4,11,74,0.454647,0.42732780523042097,0.014475133269213751,0.1063054920363542,0.004209,-2.3525198147368696,0.5229037106796115,0.33582395478466104
262,2,0.372022,101,85,4,11,74,0.455031,0.4278180013088524,0.014475133269213751,0.1063054920363542,0.004047,-2.366665099078062,0.522132813592233,0.33238843957430503
263,2,0.47468,101,85,4,11,74,0.455345,0.4282264980408785,0.014475133269213751,0.11952088587738563,0.003966,-2.384759805786338,0.5193030631067961,0.33128397905650564
264,2,0.581089,101,85,4,11,74,0.455666,0.42863499477290457,0.013017592597373763,0.11952088587738563,0.003885,-2.4069672366138923,0.5165949155339806,0.3302373567264086
265,3,-1.0,102,92,3,17,75,0.454653,0.4275616929423095,0.013512744798911965,0.11952088587738563,0.004117,-2.4332757577003465,0.5165728883495144,0.32865756721184547
266,1,0.361184,101,85,4,11,74,0.454912,0.42782036589377903,0.013512744798911965,0.11952088587738563,0.003887,-2.4523774959389035,0.5155233796116505,0.3267536288811277
267,3,0.532144,102,92,3,17,75,0.455919,0.42888842291150725,0.013017592597373763,0.11952088587738563,0.003651,-2.438485210922723,0.5148450184466019,0.3293333118908364
268,1,0.624588,101,85,4,11,74,0.456144,0.42909335240464264,0.015617629697983543,0.11952088587738563,0.003368,-2.47151744793613,0.5146826902912621,0.32739156431802086
